ErpStoreId,ErpPersonId,Company,JobTitle,FirstName,LastName,EmailAddress,PhoneNumber,ContactOwner,ContactType,LifecycleStage
0,18956,Adventure Works,,Joseph,Martinez,joseph24@adventure-works.com,370-555-0118,Contact Owner,Direct,Customer
0,18796,Adventure Works,,Joshua,Martinez,joshua19@adventure-works.com,610-555-0128,Contact Owner,Direct,Customer
0,11063,Adventure Works,,Julia,Martinez,julia39@adventure-works.com,778-555-0146,Contact Owner,Direct,Customer
0,18084,Adventure Works,,Justin,Martinez,justin45@adventure-works.com,1 (11) 500 555-0185,Contact Owner,Direct,Customer
0,3244,Adventure Works,,Kaitlin,Martinez,kaitlin16@adventure-works.com,591-555-0116,Contact Owner,Direct,Customer
0,11146,Adventure Works,,Kaitlyn,Martinez,kaitlyn40@adventure-works.com,271-555-0116,Contact Owner,Direct,Customer
0,10513,Adventure Works,,Kari,Martinez,kari18@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,10835,Adventure Works,,Katherine,Martinez,katherine88@adventure-works.com,584-555-0118,Contact Owner,Direct,Customer
0,11978,Adventure Works,,Kayla,Martinez,kayla18@adventure-works.com,332-555-0166,Contact Owner,Direct,Customer
0,10714,Adventure Works,,Kristi,Martinez,kristi35@adventure-works.com,1 (11) 500 555-0180,Contact Owner,Direct,Customer
0,19714,Adventure Works,,Kristina,Martinez,kristina18@adventure-works.com,154-555-0166,Contact Owner,Direct,Customer
0,16119,Adventure Works,,Kristopher,Martinez,kristopher16@adventure-works.com,131-555-0121,Contact Owner,Direct,Customer
0,11652,Adventure Works,,Lauren,Martinez,lauren35@adventure-works.com,977-555-0117,Contact Owner,Direct,Customer
0,17793,Adventure Works,,Logan,Martinez,logan69@adventure-works.com,292-555-0158,Contact Owner,Direct,Customer
0,4799,Adventure Works,,Lucas,Martinez,lucas31@adventure-works.com,984-555-0111,Contact Owner,Direct,Customer
0,3455,Adventure Works,,Lydia,Martinez,lydia16@adventure-works.com,1 (11) 500 555-0129,Contact Owner,Direct,Customer
0,12343,Adventure Works,,Madison,Martinez,madison18@adventure-works.com,100-555-0191,Contact Owner,Direct,Customer
0,15945,Adventure Works,,Manuel,Martinez,manuel16@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,3890,Adventure Works,,Marco,Martinez,marco18@adventure-works.com,143-555-0120,Contact Owner,Direct,Customer
0,4631,Adventure Works,,Marcus,Martinez,marcus18@adventure-works.com,423-555-0177,Contact Owner,Direct,Customer
0,10072,Adventure Works,,Marie,Martinez,marie19@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,16760,Adventure Works,,Martin,Martinez,martin22@adventure-works.com,1 (11) 500 555-0180,Contact Owner,Direct,Customer
0,18847,Adventure Works,,Matthew,Martinez,matthew22@adventure-works.com,657-555-0138,Contact Owner,Direct,Customer
0,3412,Adventure Works,,Mayra,Martinez,mayra17@adventure-works.com,1 (11) 500 555-0147,Contact Owner,Direct,Customer
0,7223,Adventure Works,,Meagan,Martinez,meagan17@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,11697,Adventure Works,,Megan,Martinez,megan20@adventure-works.com,511-555-0189,Contact Owner,Direct,Customer
0,10614,Adventure Works,,Meredith,Martinez,meredith17@adventure-works.com,1 (11) 500 555-0199,Contact Owner,Direct,Customer
0,18746,Adventure Works,,Michael,Martinez,michael49@adventure-works.com,596-555-0158,Contact Owner,Direct,Customer
0,8982,Adventure Works,,Michele,Martinez,michele31@adventure-works.com,1 (11) 500 555-0198,Contact Owner,Direct,Customer
0,4094,Adventure Works,,Miguel,Martinez,miguel17@adventure-works.com,455-555-0163,Contact Owner,Direct,Customer
0,16163,Adventure Works,,Molly,Martinez,molly16@adventure-works.com,1 (11) 500 555-0155,Contact Owner,Direct,Customer
0,19563,Adventure Works,,Monica,Martinez,monica17@adventure-works.com,1 (11) 500 555-0162,Contact Owner,Direct,Customer
0,15480,Adventure Works,,Nancy,Martinez,nancy21@adventure-works.com,162-555-0168,Contact Owner,Direct,Customer
0,11281,Adventure Works,,Natalie,Martinez,natalie85@adventure-works.com,475-555-0132,Contact Owner,Direct,Customer
0,17676,Adventure Works,,Nathan,Martinez,nathan51@adventure-works.com,195-555-0163,Contact Owner,Direct,Customer
0,19010,Adventure Works,,Nicholas,Martinez,nicholas18@adventure-works.com,158-555-0182,Contact Owner,Direct,Customer
0,11463,Adventure Works,,Nicole,Martinez,nicole17@adventure-works.com,281-555-0154,Contact Owner,Direct,Customer
0,17318,Adventure Works,,Noah,Martinez,noah64@adventure-works.com,854-555-0195,Contact Owner,Direct,Customer
0,11777,Adventure Works,,Olivia,Martinez,olivia16@adventure-works.com,314-555-0182,Contact Owner,Direct,Customer
0,15566,Adventure Works,,Pamela,Martinez,pamela21@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,11670,Adventure Works,,Pedro,Martinez,pedro17@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,20177,Adventure Works,,Phillip,Martinez,phillip19@adventure-works.com,1 (11) 500 555-0171,Contact Owner,Direct,Customer
0,15519,Adventure Works,,Rachael,Martinez,rachael16@adventure-works.com,1 (11) 500 555-0190,Contact Owner,Direct,Customer
0,11366,Adventure Works,,Rachel,Martinez,rachel20@adventure-works.com,440-555-0186,Contact Owner,Direct,Customer
0,19482,Adventure Works,,Raymond,Martinez,raymond18@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,9869,Adventure Works,,Rebekah,Martinez,rebekah17@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,7674,Adventure Works,,Regina,Martinez,regina16@adventure-works.com,583-555-0123,Contact Owner,Direct,Customer
0,4542,Adventure Works,,Richard,Martinez,richard11@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,17244,Adventure Works,,Robert,Martinez,robert77@adventure-works.com,302-555-0121,Contact Owner,Direct,Customer
0,20143,Adventure Works,,Ronald,Martinez,ronald20@adventure-works.com,508-555-0164,Contact Owner,Direct,Customer
0,11779,Adventure Works,,Ross,Martinez,ross17@adventure-works.com,1 (11) 500 555-0158,Contact Owner,Direct,Customer
0,11130,Adventure Works,,Roy,Martinez,roy18@adventure-works.com,1 (11) 500 555-0169,Contact Owner,Direct,Customer
0,18010,Adventure Works,,Ryan,Martinez,ryan53@adventure-works.com,220-555-0132,Contact Owner,Direct,Customer
0,12393,Adventure Works,,Samantha,Martinez,samantha19@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,17728,Adventure Works,,Samuel,Martinez,samuel56@adventure-works.com,848-555-0147,Contact Owner,Direct,Customer
0,12484,Adventure Works,,Sarah,Martinez,sarah19@adventure-works.com,1 (11) 500 555-0185,Contact Owner,Direct,Customer
0,7840,Adventure Works,,Sergio,Martinez,sergio18@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,19397,Adventure Works,,Shane,Martinez,shane20@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,4057,Adventure Works,,Stanley,Martinez,stanley19@adventure-works.com,1 (11) 500 555-0191,Contact Owner,Direct,Customer
0,7388,Adventure Works,,Stefanie,Martinez,stefanie15@adventure-works.com,1 (11) 500 555-0120,Contact Owner,Direct,Customer
0,3058,Adventure Works,,Summer,Martinez,summer15@adventure-works.com,1 (11) 500 555-0169,Contact Owner,Direct,Customer
0,10781,Adventure Works,,Sydney,Martinez,sydney79@adventure-works.com,782-555-0110,Contact Owner,Direct,Customer
0,10781,Adventure Works,,Sydney,Martinez,sydney79@adventure-works.com,782-555-0110,Contact Owner,Direct,Customer
0,10397,Adventure Works,,Tabitha,Martinez,tabitha14@adventure-works.com,1 (11) 500 555-0123,Contact Owner,Direct,Customer
0,7448,Adventure Works,,Tammy,Martinez,tammy18@adventure-works.com,1 (11) 500 555-0153,Contact Owner,Direct,Customer
0,12157,Adventure Works,,Taylor,Martinez,taylor64@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,8093,Adventure Works,,Terrance,Martinez,terrance15@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,17445,Adventure Works,,Thomas,Martinez,thomas81@adventure-works.com,162-555-0144,Contact Owner,Direct,Customer
0,16215,Adventure Works,,Tina,Martinez,tina19@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,3363,Adventure Works,,Toni,Martinez,toni18@adventure-works.com,1 (11) 500 555-0167,Contact Owner,Direct,Customer
0,15821,Adventure Works,,Troy,Martinez,troy19@adventure-works.com,1 (11) 500 555-0130,Contact Owner,Direct,Customer
0,18579,Adventure Works,,Tyler,Martinez,tyler15@adventure-works.com,1 (11) 500 555-0196,Contact Owner,Direct,Customer
0,18997,Adventure Works,,Veronica,Martinez,veronica19@adventure-works.com,114-555-0170,Contact Owner,Direct,Customer
0,7622,Adventure Works,,Virginia,Martinez,virginia20@adventure-works.com,1 (11) 500 555-0160,Contact Owner,Direct,Customer
0,18916,Adventure Works,,Whitney,Martinez,whitney16@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,18281,Adventure Works,,William,Martinez,william12@adventure-works.com,142-555-0130,Contact Owner,Direct,Customer
0,3778,Adventure Works,,Wyatt,Martinez,wyatt18@adventure-works.com,392-555-0121,Contact Owner,Direct,Customer
0,4400,Adventure Works,,Xavier,Martinez,xavier15@adventure-works.com,957-555-0160,Contact Owner,Direct,Customer
0,18574,Adventure Works,,Zachary,Martinez,zachary48@adventure-works.com,1 (11) 500 555-0190,Contact Owner,Direct,Customer
0,17261,Adventure Works,,Aaron,McDonald,aaron53@adventure-works.com,897-555-0166,Contact Owner,Direct,Customer
0,10731,Adventure Works,,Alexandra,McDonald,alexandra81@adventure-works.com,436-555-0131,Contact Owner,Direct,Customer
0,18017,Adventure Works,,Brent,McDonald,brent16@adventure-works.com,1 (11) 500 555-0155,Contact Owner,Direct,Customer
0,19256,Adventure Works,,Brianna,McDonald,brianna55@adventure-works.com,236-555-0183,Contact Owner,Direct,Customer
0,17528,Adventure Works,,Cameron,McDonald,cameron35@adventure-works.com,366-555-0123,Contact Owner,Direct,Customer
0,3806,Adventure Works,,Cesar,McDonald,cesar3@adventure-works.com,1 (11) 500 555-0199,Contact Owner,Direct,Customer
0,18933,Adventure Works,,Chelsea,McDonald,chelsea5@adventure-works.com,1 (11) 500 555-0139,Contact Owner,Direct,Customer
0,11348,Adventure Works,,Christy,McDonald,christy7@adventure-works.com,1 (11) 500 555-0176,Contact Owner,Direct,Customer
0,5869,Adventure Works,,Claudia,McDonald,claudia10@adventure-works.com,1 (11) 500 555-0123,Contact Owner,Direct,Customer
0,5855,Adventure Works,,Claudia,McDonald,claudia3@adventure-works.com,371-555-0169,Contact Owner,Direct,Customer
0,8841,Adventure Works,,Deborah,McDonald,deborah10@adventure-works.com,1 (11) 500 555-0167,Contact Owner,Direct,Customer
0,20029,Adventure Works,,Donald,McDonald,donald7@adventure-works.com,164-555-0155,Contact Owner,Direct,Customer
0,17252,Adventure Works,,Elijah,McDonald,elijah47@adventure-works.com,145-555-0139,Contact Owner,Direct,Customer
0,20196,Adventure Works,,George,McDonald,george13@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,8700,Adventure Works,,Gilbert,McDonald,gilbert3@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,2881,Adventure Works,,Harold,McDonald,harold11@adventure-works.com,1 (11) 500 555-0179,Contact Owner,Direct,Customer
0,6044,Adventure Works,,Hunter,McDonald,hunter6@adventure-works.com,666-555-0142,Contact Owner,Direct,Customer
0,11461,Adventure Works,,Jenny,McDonald,jenny17@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,15904,Adventure Works,,Johnathan,McDonald,johnathan16@adventure-works.com,1 (11) 500 555-0130,Contact Owner,Direct,Customer
0,3237,Adventure Works,,Kaitlin,McDonald,kaitlin14@adventure-works.com,1 (11) 500 555-0134,Contact Owner,Direct,Customer
0,4343,Adventure Works,,Seth,McDonald,seth29@adventure-works.com,322-555-0183,Contact Owner,Direct,Customer
0,17990,Adventure Works,,Abby,Mehta,abby11@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,3179,Adventure Works,,Adriana,Mehta,adriana15@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,15861,Adventure Works,,Allen,Mehta,allen12@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,16072,Adventure Works,,Andre,Mehta,andre14@adventure-works.com,317-555-0119,Contact Owner,Direct,Customer
0,7263,Adventure Works,,Ann,Mehta,ann19@adventure-works.com,1 (11) 500 555-0112,Contact Owner,Direct,Customer
0,10920,Adventure Works,,Arthur,Mehta,arthur16@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,16018,Adventure Works,,Bobby,Mehta,bobby10@adventure-works.com,735-555-0115,Contact Owner,Direct,Customer
0,18858,Adventure Works,,Brandy,Mehta,brandy10@adventure-works.com,1 (11) 500 555-0140,Contact Owner,Direct,Customer
0,15375,Adventure Works,,Brenda,Mehta,brenda17@adventure-works.com,1 (11) 500 555-0155,Contact Owner,Direct,Customer
0,19514,Adventure Works,,Brett,Mehta,brett13@adventure-works.com,1 (11) 500 555-0187,Contact Owner,Direct,Customer
0,10819,Adventure Works,,Bruce,Mehta,bruce13@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,3931,Adventure Works,,Bryant,Mehta,bryant13@adventure-works.com,1 (11) 500 555-0154,Contact Owner,Direct,Customer
0,15427,Adventure Works,,Candace,Mehta,candace14@adventure-works.com,1 (11) 500 555-0112,Contact Owner,Direct,Customer
0,7557,Adventure Works,,Carla,Mehta,carla16@adventure-works.com,1 (11) 500 555-0132,Contact Owner,Direct,Customer
0,8349,Adventure Works,,Carmen,Mehta,carmen17@adventure-works.com,396-555-0186,Contact Owner,Direct,Customer
0,9959,Adventure Works,,Carolyn,Mehta,carolyn13@adventure-works.com,1 (11) 500 555-0123,Contact Owner,Direct,Customer
0,19633,Adventure Works,,Cassandra,Mehta,cassandra15@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,3831,Adventure Works,,Cesar,Mehta,cesar13@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,18949,Adventure Works,,Chelsea,Mehta,chelsea15@adventure-works.com,1 (11) 500 555-0162,Contact Owner,Direct,Customer
0,7327,Adventure Works,,Cindy,Mehta,cindy14@adventure-works.com,1 (11) 500 555-0176,Contact Owner,Direct,Customer
0,4096,Adventure Works,,Clifford,Mehta,clifford12@adventure-works.com,1 (11) 500 555-0136,Contact Owner,Direct,Customer
0,19343,Adventure Works,,Cory,Mehta,cory12@adventure-works.com,598-555-0147,Contact Owner,Direct,Customer
0,19745,Adventure Works,,Cynthia,Mehta,cynthia19@adventure-works.com,1 (11) 500 555-0162,Contact Owner,Direct,Customer
0,9755,Adventure Works,,Deanna,Mehta,deanna17@adventure-works.com,1 (11) 500 555-0190,Contact Owner,Direct,Customer
0,16252,Adventure Works,,Denise,Mehta,denise15@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,8247,Adventure Works,,Dominic,Mehta,dominic14@adventure-works.com,1 (11) 500 555-0187,Contact Owner,Direct,Customer
0,7495,Adventure Works,,Dominique,Mehta,dominique11@adventure-works.com,1 (11) 500 555-0164,Contact Owner,Direct,Customer
0,20046,Adventure Works,,Donald,Mehta,donald15@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,19434,Adventure Works,,Douglas,Mehta,douglas18@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,9650,Adventure Works,,Ebony,Mehta,ebony14@adventure-works.com,1 (11) 500 555-0115,Contact Owner,Direct,Customer
0,8150,Adventure Works,,Edgar,Mehta,edgar15@adventure-works.com,1 (11) 500 555-0180,Contact Owner,Direct,Customer
0,2990,Adventure Works,,Erick,Mehta,erick13@adventure-works.com,1 (11) 500 555-0198,Contact Owner,Direct,Customer
0,3117,Adventure Works,,Evelyn,Mehta,evelyn15@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,16706,Adventure Works,,Francisco,Mehta,francisco15@adventure-works.com,1 (11) 500 555-0187,Contact Owner,Direct,Customer
0,20211,Adventure Works,,George,Mehta,george20@adventure-works.com,1 (11) 500 555-0171,Contact Owner,Direct,Customer
0,10735,Adventure Works,,Gerald,Mehta,gerald1@adventure-works.com,1 (11) 500 555-0152,Contact Owner,Direct,Customer
0,15268,Adventure Works,,Heidi,Mehta,heidi16@adventure-works.com,1 (11) 500 555-0182,Contact Owner,Direct,Customer
0,15977,Adventure Works,,Henry,Mehta,henry15@adventure-works.com,588-555-0112,Contact Owner,Direct,Customer
0,19590,Adventure Works,,Holly,Mehta,holly13@adventure-works.com,123-555-0127,Contact Owner,Direct,Customer
0,8191,Adventure Works,,Ivan,Mehta,ivan10@adventure-works.com,1 (11) 500 555-0162,Contact Owner,Direct,Customer
0,2929,Adventure Works,,Jarrod,Mehta,jarrod14@adventure-works.com,1 (11) 500 555-0113,Contact Owner,Direct,Customer
0,10286,Adventure Works,,Jay,Mehta,jay20@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,8028,Adventure Works,,Jermaine,Mehta,jermaine12@adventure-works.com,197-555-0160,Contact Owner,Direct,Customer
0,15322,Adventure Works,,Jillian,Mehta,jillian14@adventure-works.com,1 (11) 500 555-0161,Contact Owner,Direct,Customer
0,11018,Adventure Works,,Joe,Mehta,joe17@adventure-works.com,369-555-0199,Contact Owner,Direct,Customer
0,20088,Adventure Works,,Joel,Mehta,joel13@adventure-works.com,1 (11) 500 555-0173,Contact Owner,Direct,Customer
0,10504,Adventure Works,,Kari,Mehta,kari14@adventure-works.com,1 (11) 500 555-0189,Contact Owner,Direct,Customer
0,10705,Adventure Works,,Kristi,Mehta,kristi31@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,19708,Adventure Works,,Kristina,Mehta,kristina14@adventure-works.com,1 (11) 500 555-0142,Contact Owner,Direct,Customer
0,16113,Adventure Works,,Kristopher,Mehta,kristopher12@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,7931,Adventure Works,,Levi,Mehta,levi13@adventure-works.com,1 (11) 500 555-0161,Contact Owner,Direct,Customer
0,15935,Adventure Works,,Manuel,Mehta,manuel12@adventure-works.com,1 (11) 500 555-0114,Contact Owner,Direct,Customer
0,3878,Adventure Works,,Marco,Mehta,marco14@adventure-works.com,1 (11) 500 555-0126,Contact Owner,Direct,Customer
0,10064,Adventure Works,,Marie,Mehta,marie15@adventure-works.com,1 (11) 500 555-0165,Contact Owner,Direct,Customer
0,3408,Adventure Works,,Mayra,Mehta,mayra14@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,7218,Adventure Works,,Meagan,Mehta,meagan14@adventure-works.com,1 (11) 500 555-0182,Contact Owner,Direct,Customer
0,10605,Adventure Works,,Meredith,Mehta,meredith13@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,8974,Adventure Works,,Michele,Mehta,michele27@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,16155,Adventure Works,,Molly,Mehta,molly13@adventure-works.com,156-555-0191,Contact Owner,Direct,Customer
0,19558,Adventure Works,,Monica,Mehta,monica14@adventure-works.com,1 (11) 500 555-0121,Contact Owner,Direct,Customer
0,15475,Adventure Works,,Nancy,Mehta,nancy17@adventure-works.com,1 (11) 500 555-0161,Contact Owner,Direct,Customer
0,15556,Adventure Works,,Pamela,Mehta,pamela17@adventure-works.com,1 (11) 500 555-0157,Contact Owner,Direct,Customer
0,19674,Adventure Works,,Patricia,Mehta,patricia17@adventure-works.com,1 (11) 500 555-0110,Contact Owner,Direct,Customer
0,11660,Adventure Works,,Pedro,Mehta,pedro14@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,20172,Adventure Works,,Phillip,Mehta,phillip15@adventure-works.com,1 (11) 500 555-0132,Contact Owner,Direct,Customer
0,3993,Adventure Works,,Preston,Mehta,preston13@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,15512,Adventure Works,,Rachael,Mehta,rachael13@adventure-works.com,107-555-0161,Contact Owner,Direct,Customer
0,9857,Adventure Works,,Rebekah,Mehta,rebekah13@adventure-works.com,629-555-0165,Contact Owner,Direct,Customer
0,7667,Adventure Works,,Regina,Mehta,regina13@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,20137,Adventure Works,,Ronald,Mehta,ronald16@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,11772,Adventure Works,,Ross,Mehta,ross14@adventure-works.com,1 (11) 500 555-0121,Contact Owner,Direct,Customer
0,11122,Adventure Works,,Roy,Mehta,roy14@adventure-works.com,1 (11) 500 555-0112,Contact Owner,Direct,Customer
0,11219,Adventure Works,,Ruben,Mehta,ruben15@adventure-works.com,1 (11) 500 555-0183,Contact Owner,Direct,Customer
0,3286,Adventure Works,,Ruth,Mehta,ruth18@adventure-works.com,1 (11) 500 555-0139,Contact Owner,Direct,Customer
0,7834,Adventure Works,,Sergio,Mehta,sergio14@adventure-works.com,1 (11) 500 555-0119,Contact Owner,Direct,Customer
0,19387,Adventure Works,,Shane,Mehta,shane17@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,4047,Adventure Works,,Stanley,Mehta,stanley15@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,7377,Adventure Works,,Stefanie,Mehta,stefanie11@adventure-works.com,547-555-0111,Contact Owner,Direct,Customer
0,3049,Adventure Works,,Summer,Mehta,summer12@adventure-works.com,238-555-0168,Contact Owner,Direct,Customer
0,10391,Adventure Works,,Tabitha,Mehta,tabitha11@adventure-works.com,447-555-0117,Contact Owner,Direct,Customer
0,7439,Adventure Works,,Tammy,Mehta,tammy14@adventure-works.com,1 (11) 500 555-0191,Contact Owner,Direct,Customer
0,8082,Adventure Works,,Terrance,Mehta,terrance11@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,16207,Adventure Works,,Tina,Mehta,tina15@adventure-works.com,1 (11) 500 555-0192,Contact Owner,Direct,Customer
0,3354,Adventure Works,,Toni,Mehta,toni14@adventure-works.com,786-555-0184,Contact Owner,Direct,Customer
0,15814,Adventure Works,,Troy,Mehta,troy15@adventure-works.com,1 (11) 500 555-0187,Contact Owner,Direct,Customer
0,18990,Adventure Works,,Veronica,Mehta,veronica15@adventure-works.com,775-555-0129,Contact Owner,Direct,Customer
0,7614,Adventure Works,,Virginia,Mehta,virginia16@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,18908,Adventure Works,,Whitney,Mehta,whitney13@adventure-works.com,1 (11) 500 555-0158,Contact Owner,Direct,Customer
0,12040,Adventure Works,,Abigail,Miller,abigail51@adventure-works.com,698-555-0175,Contact Owner,Direct,Customer
0,18268,Adventure Works,,Alexander,Miller,alexander11@adventure-works.com,126-555-0184,Contact Owner,Direct,Customer
0,10709,Adventure Works,,Alexandra,Miller,alexandra69@adventure-works.com,402-555-0180,Contact Owner,Direct,Customer
0,12002,Adventure Works,,Alexis,Miller,alexis5@adventure-works.com,615-555-0111,Contact Owner,Direct,Customer
0,11528,Adventure Works,,Alyssa,Miller,alyssa5@adventure-works.com,982-555-0157,Contact Owner,Direct,Customer
0,18876,Adventure Works,,Andrew,Miller,andrew15@adventure-works.com,193-555-0162,Contact Owner,Direct,Customer
0,12179,Adventure Works,,Anna,Miller,anna67@adventure-works.com,160-555-0184,Contact Owner,Direct,Customer
0,18605,Adventure Works,,Anthony,Miller,anthony15@adventure-works.com,730-555-0118,Contact Owner,Direct,Customer
0,12415,Adventure Works,,Ashley,Miller,ashley6@adventure-works.com,577-555-0170,Contact Owner,Direct,Customer
0,17952,Adventure Works,,Benjamin,Miller,benjamin40@adventure-works.com,645-555-0112,Contact Owner,Direct,Customer
0,4149,Adventure Works,,Blake,Miller,blake5@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,18442,Adventure Works,,Brandon,Miller,brandon45@adventure-works.com,781-555-0185,Contact Owner,Direct,Customer
0,11716,Adventure Works,,Brianna,Miller,brianna5@adventure-works.com,571-555-0171,Contact Owner,Direct,Customer
0,17646,Adventure Works,,Cameron,Miller,cameron46@adventure-works.com,1 (11) 500 555-0169,Contact Owner,Direct,Customer
0,4847,Adventure Works,,Charles,Miller,charles9@adventure-works.com,389-555-0115,Contact Owner,Direct,Customer
0,11576,Adventure Works,,Chloe,Miller,chloe39@adventure-works.com,332-555-0185,Contact Owner,Direct,Customer
0,18072,Adventure Works,,Christopher,Miller,christopher6@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,4459,Adventure Works,,Dalton,Miller,dalton5@adventure-works.com,1 (11) 500 555-0152,Contact Owner,Direct,Customer
0,18669,Adventure Works,,Daniel,Miller,daniel24@adventure-works.com,623-555-0156,Contact Owner,Direct,Customer
0,17877,Adventure Works,,David,Miller,david64@adventure-works.com,587-555-0166,Contact Owner,Direct,Customer
0,11485,Adventure Works,,Destiny,Miller,destiny6@adventure-works.com,603-555-0175,Contact Owner,Direct,Customer
0,18308,Adventure Works,,Dylan,Miller,dylan33@adventure-works.com,160-555-0122,Contact Owner,Direct,Customer
0,5011,Adventure Works,,Eduardo,Miller,eduardo5@adventure-works.com,827-555-0174,Contact Owner,Direct,Customer
0,4235,Adventure Works,,Edward,Miller,edward28@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,11910,Adventure Works,,Elizabeth,Miller,elizabeth10@adventure-works.com,194-555-0113,Contact Owner,Direct,Customer
0,12230,Adventure Works,,Emily,Miller,emily6@adventure-works.com,1 (11) 500 555-0110,Contact Owner,Direct,Customer
0,11856,Adventure Works,,Emma,Miller,emma5@adventure-works.com,1 (11) 500 555-0185,Contact Owner,Direct,Customer
0,3844,Adventure Works,,Fernando,Miller,fernando6@adventure-works.com,666-555-0155,Contact Owner,Direct,Customer
0,11305,Adventure Works,,Grace,Miller,grace5@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,17898,Adventure Works,,Hunter,Miller,hunter65@adventure-works.com,369-555-0184,Contact Owner,Direct,Customer
0,4697,Adventure Works,,Ian,Miller,ian7@adventure-works.com,454-555-0190,Contact Owner,Direct,Customer
0,18685,Adventure Works,,Jacob,Miller,jacob6@adventure-works.com,1 (11) 500 555-0177,Contact Owner,Direct,Customer
0,17607,Adventure Works,,James,Miller,james81@adventure-works.com,529-555-0121,Contact Owner,Direct,Customer
0,11088,Adventure Works,,Jennifer,Miller,jennifer34@adventure-works.com,414-555-0153,Contact Owner,Direct,Customer
0,3987,Adventure Works,,Jeremiah,Miller,jeremiah0@adventure-works.com,1 (11) 500 555-0183,Contact Owner,Direct,Customer
0,12089,Adventure Works,,Jessica,Miller,jessica53@adventure-works.com,995-555-0180,Contact Owner,Direct,Customer
0,11391,Adventure Works,,Jill,Miller,jill4@adventure-works.com,788-555-0113,Contact Owner,Direct,Customer
0,17622,Adventure Works,,Jonathan,Miller,jonathan56@adventure-works.com,757-555-0188,Contact Owner,Direct,Customer
0,17298,Adventure Works,,José,Miller,josé64@adventure-works.com,528-555-0143,Contact Owner,Direct,Customer
0,17298,Adventure Works,,José,Miller,josé64@adventure-works.com,528-555-0143,Contact Owner,Direct,Customer
